id,date,frame,dayofweek,is_holiday,temp,weather,power_result,power_prediction,usage_rate,power_supply,sell_amount,buy_amount,contracted_amount,tokyo_price
35793,2026/4/16,33,3,0,19.4,,3019,3077,0.86,3475,34059900,23808200,20829000,17.68
35794,2026/4/16,34,3,0,19.4,,3019,3077,0.86,3475,32069100,25246350,20907000,24.61
35795,2026/4/16,35,3,0,16.8,,3002,3039,0.85,3499,30838850,25697650,21038900,27.07
35796,2026/4/16,36,3,0,16.8,,3002,3039,0.85,3499,30163500,26283050,20861150,30
35797,2026/4/16,37,3,0,14.7,clear,3051,3071,0.84,3609,29853800,27056800,20827400,46
35798,2026/4/16,38,3,0,14.7,,3051,3071,0.84,3609,29619350,27175750,20738800,50
35799,2026/4/16,39,3,0,13,,2997,3002,0.83,3578,29405200,27083000,20466200,57.88
35800,2026/4/16,40,3,0,13,,2997,3002,0.83,3578,29570550,26598350,20361650,50
35801,2026/4/16,41,3,0,12.2,,2887,2894,0.82,3517,29078650,26141200,19855550,50
35802,2026/4/16,42,3,0,12.2,,2887,2894,0.82,3517,29054950,25905800,19698250,50
35803,2026/4/16,43,3,0,11.9,clear,2757,2751,0.79,3456,28704500,25467300,19528100,45
35804,2026/4/16,44,3,0,11.9,,2757,2751,0.79,3456,28724850,24974150,19238900,30
35805,2026/4/16,45,3,0,11.7,,2647,2633,0.79,3345,28747250,24537650,19333700,26.06
35806,2026/4/16,46,3,0,11.7,,2647,2633,0.79,3345,28355700,23783600,19059900,25.94
35807,2026/4/16,47,3,0,11.3,,2511,2500,0.78,3212,28032400,23337150,18813450,25.53
35808,2026/4/16,48,3,0,11.3,,2511,2500,0.78,3212,27756400,22269300,18304050,24.46
35809,2026/4/17,1,4,0,10.6,,2326,2325,0.89,2594,24711200,21206200,17456400,18.59
35810,2026/4/17,2,4,0,10.6,,2326,2325,0.89,2594,25337700,20951650,16709100,18.46
35811,2026/4/17,3,4,0,10.3,,2225,2239,0.87,2551,25654800,20781350,16240550,20.06
35812,2026/4/17,4,4,0,10.3,,2225,2239,0.87,2551,25751500,20822600,16227550,22
35813,2026/4/17,5,4,0,9.9,,2227,2233,0.88,2525,25688550,20911750,16269350,22
35814,2026/4/17,6,4,0,9.9,,2227,2233,0.88,2525,25544750,21158700,16670200,25
35815,2026/4/17,7,4,0,10.1,sunny,2278,2273,0.9,2524,25645350,21482200,16972200,25.22
35816,2026/4/17,8,4,0,10.1,,2278,2273,0.9,2524,25601250,21870300,17241850,25.68
35817,2026/4/17,9,4,0,9.8,,2330,2328,0.9,2581,25604950,22014350,16431150,19.01
35818,2026/4/17,10,4,0,9.8,,2330,2328,0.9,2581,25736150,22321650,16604150,18.99
35819,2026/4/17,11,4,0,9.5,,2367,2385,0.89,2652,25935350,22670750,17249100,24
35820,2026/4/17,12,4,0,9.5,,2367,2385,0.89,2652,26314900,22249150,16958950,20
35821,2026/4/17,13,4,0,9.5,sunny,2428,2464,0.88,2746,27503350,22334400,17817650,24.61
35822,2026/4/17,14,4,0,9.5,,2428,2464,0.88,2746,28947900,22244400,17834550,18.7
35823,2026/4/17,15,4,0,10.9,,2537,2581,0.85,2982,30771550,21936100,18369600,17.11
35824,2026/4/17,16,4,0,10.9,,2537,2581,0.85,2982,32539100,22008350,19105950,16.5
35825,2026/4/17,17,4,0,12,,2762,2809,0.85,3221,34290650,22986500,20406550,15.78
35826,2026/4/17,18,4,0,12,,2762,2809,0.85,3221,35605150,23648850,21309850,11.55
35827,2026/4/17,19,4,0,14.2,sunny,2981,2995,0.85,3476,36596700,24078500,22195350,11.42
35828,2026/4/17,20,4,0,14.2,,2981,2995,0.85,3476,37565800,24575050,22815400,15.81
35829,2026/4/17,21,4,0,15.9,,3086,3037,0.83,3697,37367200,24139250,22588750,15.81
35830,2026/4/17,22,4,0,15.9,,3086,3037,0.83,3697,37888150,24068100,22697350,9.7
35831,2026/4/17,23,4,0,16.6,,3151,3071,0.83,3789,38510600,24655050,22431600,15.77
35832,2026/4/17,24,4,0,16.6,,3151,3071,0.83,3789,38764500,23825600,22182250,15.58
35833,2026/4/17,25,4,0,17.7,sunny,3007,2982,0.8,3722,38842450,21990350,20966250,1.5
35834,2026/4/17,26,4,0,17.7,,3007,2982,0.8,3722,38319450,21996300,20794650,5.82
35835,2026/4/17,27,4,0,18.3,,2968,3058,0.84,3523,37301400,22563900,20990900,8.84
35836,2026/4/17,28,4,0,18.3,,2968,3058,0.84,3523,36188700,23224050,21029100,15.58
35837,2026/4/17,29,4,0,18.2,,2997,2971,0.91,3293,35054350,23182500,21001500,15.65
35838,2026/4/17,30,4,0,18.2,,2997,2971,0.91,3293,34088850,23456600,20531650,16.91
35839,2026/4/17,31,4,0,18,slightly_cloudy,2909,2914,0.89,3240,33060700,23552850,20130850,17.5
35840,2026/4/17,32,4,0,18,,2909,2914,0.89,3240,31666000,24312850,19992900,24.37
35841,2026/4/17,33,4,0,18.5,,2943,2992,0.88,3316,31402200,24579600,19603000,20
35842,2026/4/17,34,4,0,18.5,,2943,2992,0.88,3316,30136450,25228000,19608050,24.37
35843,2026/4/17,35,4,0,17.5,,2951,2953,0.87,3373,29469900,25105200,19608550,25.22
35844,2026/4/17,36,4,0,17.5,,2951,2953,0.87,3373,28792650,25842550,19675600,30
35845,2026/4/17,37,4,0,15.8,cloudy,3022,3019,0.87,3447,28618800,26418700,19784650,27.07
35846,2026/4/17,38,4,0,15.8,,3022,3019,0.87,3447,28523400,26489300,19881150,41
35847,2026/4/17,39,4,0,14.7,,2963,2971,0.85,3478,28478350,25724200,19482200,30
35848,2026/4/17,40,4,0,14.7,,2963,2971,0.85,3478,28719350,25172450,19457650,31.24
35849,2026/4/17,41,4,0,13.7,,2859,2877,0.81,3510,28274100,25051850,18628900,25.07
35850,2026/4/17,42,4,0,13.7,,2859,2877,0.81,3510,28253600,24364550,17900500,24.37
35851,2026/4/17,43,4,0,13.4,slightly_cloudy,2738,2725,0.78,3481,28019100,23739200,17841700,24.37
35852,2026/4/17,44,4,0,13.4,,2738,2725,0.78,3481,27883650,23390400,17312150,22
35853,2026/4/17,45,4,0,12.7,,2630,2624,0.75,3484,27996050,23775050,18718650,46.97
35854,2026/4/17,46,4,0,12.7,,2630,2624,0.75,3484,28006750,23121750,18430550,27.1
35855,2026/4/17,47,4,0,12.9,,2495,2494,0.74,3355,27631550,22604700,18162800,27.04
35856,2026/4/17,48,4,0,12.9,,2495,2494,0.74,3355,27519700,21553250,17424450,24.37
35857,2026/4/18,1,5,0,12.6,,2321,2326,0.87,2641,24913150,20889950,17144000,22
35858,2026/4/18,2,5,0,12.6,,2321,2326,0.87,2641,25617150,20578550,16305400,23.05
35859,2026/4/18,3,5,0,13.1,,2223,2228,0.87,2552,25908750,20353000,15849700,22
35860,2026/4/18,4,5,0,13.1,,2223,2228,0.87,2552,26362400,19993650,15993450,22
35861,2026/4/18,5,5,0,13,,2210,2214,0.86,2550,26160250,20196750,15971950,23.34
35862,2026/4/18,6,5,0,13,,2210,2214,0.86,2550,26023250,20592200,16144350,23.63
35863,2026/4/18,7,5,0,13.1,cloudy,2239,2250,0.86,2584,25889900,20568700,15693650,23.49
35864,2026/4/18,8,5,0,13.1,,2239,2250,0.86,2584,26144000,20719550,16182750,23.63
35865,2026/4/18,9,5,0,12.9,,2261,2252,0.86,2605,26040000,21402250,16177850,24.21
35866,2026/4/18,10,5,0,12.9,,2261,2252,0.86,2605,26151950,21285900,16140800,24.21
35867,2026/4/18,11,5,0,12.4,,2229,2220,0.86,2579,25750750,20593600,15692300,26.07
35868,2026/4/18,12,5,0,12.4,,2229,2220,0.86,2579,26371200,20078200,15416850,23.49
35869,2026/4/18,13,5,0,13.6,cloudy,2178,2210,0.84,2569,27271400,19481650,14888100,18.37
35870,2026/4/18,14,5,0,13.6,,2178,2210,0.84,2569,28277050,19381950,14659450,15.87
35871,2026/4/18,15,5,0,13.9,,2262,2264,0.84,2688,29908850,19013950,15156250,14.8
35872,2026/4/18,16,5,0,13.9,,2262,2264,0.84,2688,30870900,18705950,16089500,12.96
35873,2026/4/18,17,5,0,15.3,,2405,2409,0.81,2935,31744300,19216800,16793400,8.67
35874,2026/4/18,18,5,0,15.3,,2405,2409,0.81,2935,32476400,19874150,17403200,8.61
35875,2026/4/18,19,5,0,17,cloudy,2505,2502,0.78,3175,33348350,20538700,18226600,8.4
35876,2026/4/18,20,5,0,17,,2505,2502,0.78,3175,34199900,20266350,18305350,3
35877,2026/4/18,21,5,0,17.6,,2603,2553,0.78,3323,34985650,22351050,18879800,14.68
35878,2026/4/18,22,5,0,17.6,,2603,2553,0.78,3323,35449350,22270550,18967900,12.96
35879,2026/4/18,23,5,0,19.4,,2690,2574,0.79,3394,35738300,22327850,19083650,12.96
35880,2026/4/18,24,5,0,19.4,,2690,2574,0.79,3394,35905200,22493400,19044450,12.96
35881,2026/4/18,25,5,0,20.9,slightly_cloudy,2599,2537,0.75,3423,36063100,22495500,19012600,14.34
35882,2026/4/18,26,5,0,20.9,,2599,2537,0.75,3423,35990500,21798300,18737600,12.96
35883,2026/4/18,27,5,0,20.7,,2525,2495,0.77,3241,35788400,20229150,18146100,3.01
35884,2026/4/18,28,5,0,20.7,,2525,2495,0.77,3241,35209550,20379500,18046450,7.68
35885,2026/4/18,29,5,0,21.6,,2534,2477,0.84,2983,34474700,20466600,17978550,8
35886,2026/4/18,30,5,0,21.6,,2534,2477,0.84,2983,33801100,20473550,17802500,12.96
35887,2026/4/18,31,5,0,21.4,sunny,2499,2474,0.87,2871,32812850,20060250,17282950,14.72
35888,2026/4/18,32,5,0,21.4,,2499,2474,0.87,2871,31583650,19977200,16518750,14.69
35889,2026/4/18,33,5,0,21.1,,2500,2547,0.84,2974,30563300,20015650,16527850,15.95
35890,2026/4/18,34,5,0,21.1,,2500,2547,0.84,2974,29670700,20211000,16721300,21
35891,2026/4/18,35,5,0,20.1,,2586,2594,0.84,3064,28713800,20074650,16229850,23
35892,2026/4/18,36,5,0,20.1,,2586,2594,0.84,3064,29051000,20693900,16230300,23.05
35893,2026/4/18,37,5,0,18.9,sunny,2713,2680,0.83,3236,29176300,21678050,16901900,30.34
35894,2026/4/18,38,5,0,18.9,,2713,2680,0.83,3236,28880500,22429600,17157150,35.83
35895,2026/4/18,39,5,0,17.6,,2704,2689,0.81,3336,28835850,21939850,17023500,24.35
35896,2026/4/18,40,5,0,17.6,,2704,2689,0.81,3336,29056000,21872700,16702300,23.77
35897,2026/4/18,41,5,0,17.2,,2620,2620,0.79,3312,28811500,21892500,16748100,25
35898,2026/4/18,42,5,0,17.2,,2620,2620,0.79,3312,28699150,21320200,16293250,23.49
35899,2026/4/18,43,5,0,16.6,clear,2506,2498,0.78,3173,28499200,21127350,16184400,23.49
35900,2026/4/18,44,5,0,16.6,,2506,2498,0.78,3173,28696550,20987450,16173450,23.34
35901,2026/4/18,45,5,0,16,,2411,2396,0.77,3121,28681950,20837850,16581900,23.77
35902,2026/4/18,46,5,0,16,,2411,2396,0.77,3121,28630050,20242050,15807200,18.37
35903,2026/4/18,47,5,0,15.6,,2308,2291,0.75,3063,28207750,19946150,15717350,18.37
35904,2026/4/18,48,5,0,15.6,,2308,2291,0.75,3063,27792550,19186200,15328300,19
35905,2026/4/19,1,6,0,15.7,,2162,2158,0.88,2433,25252150,18303000,14875500,17.97
35906,2026/4/19,2,6,0,15.7,,2162,2158,0.88,2433,26079450,17737700,14299750,16.31
35907,2026/4/19,3,6,0,14.9,,2083,2088,0.89,2337,26434350,17608900,14011050,15.97
35908,2026/4/19,4,6,0,14.9,,2083,2088,0.89,2337,26455550,17633700,13996350,15.78
35909,2026/4/19,5,6,0,15.2,,2072,2075,0.89,2327,26339300,17836500,14215650,15.78
35910,2026/4/19,6,6,0,15.2,,2072,2075,0.89,2327,26085950,18211850,14482250,16.55
35911,2026/4/19,7,6,0,14.5,slightly_cloudy,2113,2105,0.89,2364,26355800,18356450,14441850,18.51
35912,2026/4/19,8,6,0,14.5,,2113,2105,0.89,2364,26641350,18293800,14371700,17.61
35913,2026/4/19,9,6,0,14.6,,2132,2121,0.89,2395,26760400,18850100,14843900,23.34
35914,2026/4/19,10,6,0,14.6,,2132,2121,0.89,2395,26911850,19068500,14945600,23
35915,2026/4/19,11,6,0,14,,2083,2097,0.87,2374,26709500,18884950,14666500,23.34
35916,2026/4/19,12,6,0,14,,2083,2097,0.87,2374,27229150,18747600,14245100,18.29
35917,2026/4/19,13,6,0,14.9,sunny,2020,2016,0.81,2479,28396700,17795450,13945950,15.26
35918,2026/4/19,14,6,0,14.9,,2020,2016,0.81,2479,29812200,17040250,14280350,14.56
35919,2026/4/19,15,6,0,16.7,,2113,2008,0.74,2820,31281800,17262800,15251250,14.7
35920,2026/4/19,16,6,0,16.7,,2113,2008,0.74,2820,33127900,17488800,16011000,14.69
35921,2026/4/19,17,6,0,19.2,,2231,2066,0.77,2886,34575250,17519800,16856400,12.37
35922,2026/4/19,18,6,0,19.2,,2231,2066,0.77,2886,35984800,17692550,17429350,0.93
35923,2026/4/19,19,6,0,20.5,slightly_cloudy,2373,2229,0.76,3114,36936550,18278150,18008600,0.5
35924,2026/4/19,20,6,0,20.5,,2373,2229,0.76,3114,38306600,18381700,18356000,0.01
35925,2026/4/19,21,6,0,22.6,,2494,2318,0.78,3191,39462450,18509100,18509100,0.01
35926,2026/4/19,22,6,0,22.6,,2494,2318,0.78,3191,40221150,18496650,18496650,0.01
35927,2026/4/19,23,6,0,22.3,,2558,2318,0.77,3311,40634950,18578000,18578000,0.01
35928,2026/4/19,24,6,0,22.3,,2558,2318,0.77,3311,40632850,18703750,18703750,0.01
35929,2026/4/19,25,6,0,23.6,sunny,2546,2337,0.77,3279,40509700,18823650,18823650,0.01
35930,2026/4/19,26,6,0,23.6,,2546,2337,0.77,3279,39918750,18770600,18728250,0.01
35931,2026/4/19,27,6,0,24.1,,2514,2311,0.78,3218,39248150,18988050,18701500,1
35932,2026/4/19,28,6,0,24.1,,2514,2311,0.78,3218,38627200,18690000,18234050,1.5
35933,2026/4/19,29,6,0,24.5,,2470,2306,0.8,3059,37183500,18352900,17764600,1.02
35934,2026/4/19,30,6,0,24.5,,2470,2306,0.8,3059,36115400,17482350,16921550,0.01
35935,2026/4/19,31,6,0,23.9,sunny,2504,2345,0.9,2773,34498150,17129100,16553100,0.01
35936,2026/4/19,32,6,0,23.9,,2504,2345,0.9,2773,32730250,17272550,16461300,1
35937,2026/4/19,33,6,0,22.1,,2536,2437,0.89,2842,30713050,19138050,17271050,10.45
35938,2026/4/19,34,6,0,22.1,,2536,2437,0.89,2842,29103050,20094450,16139250,14.83
35939,2026/4/19,35,6,0,21.1,,2586,2589,0.92,2808,28569400,20211600,15580450,18
35940,2026/4/19,36,6,0,21.1,,2586,2589,0.92,2808,27881000,21834200,16430550,25
35941,2026/4/19,37,6,0,20.1,slightly_cloudy,2724,2722,0.91,2976,27959700,21932950,16918350,35.83
35942,2026/4/19,38,6,0,20.1,,2724,2722,0.91,2976,27821800,22514850,17114750,49.04
35943,2026/4/19,39,6,0,18.9,,2714,2704,0.9,2994,27579050,21821550,16806700,24.35
35944,2026/4/19,40,6,0,18.9,,2714,2704,0.9,2994,27665500,22148950,16884700,42
35945,2026/4/19,41,6,0,18.3,,2632,2649,0.88,2982,27587800,22070850,16711250,50
35946,2026/4/19,42,6,0,18.3,,2632,2649,0.88,2982,27250350,22167050,16360150,45
35947,2026/4/19,43,6,0,17.4,cloudy,2520,2517,0.86,2920,27590550,21593750,16553850,35.83
35948,2026/4/19,44,6,0,17.4,,2520,2517,0.86,2920,27299350,21580050,16273700,25
35949,2026/4/19,45,6,0,17.5,,2394,2383,0.83,2871,27997850,20778450,16686250,23.77
35950,2026/4/19,46,6,0,17.5,,2394,2383,0.83,2871,28113550,20457650,16197200,20.24
35951,2026/4/19,47,6,0,17.9,,2284,2282,0.75,3025,27784800,19630600,15860450,20.28
35952,2026/4/19,48,6,0,17.9,,2284,2282,0.75,3025,27508950,18507500,15082300,17.98
35953,2026/4/20,1,0,0,16.7,,2145,2139,0.88,2434,25555500,18029600,14598700,16.31
35954,2026/4/20,2,0,0,16.7,,2145,2139,0.88,2434,26110250,17755700,14045150,15.89
35955,2026/4/20,3,0,0,16.4,,2060,2055,0.86,2369,26367600,17821900,13903950,16
35956,2026/4/20,4,0,0,16.4,,2060,2055,0.86,2369,26635700,17913050,13888700,16.08
35957,2026/4/20,5,0,0,15.7,,2069,2066,0.87,2373,26731300,17919900,14087800,16.09
35958,2026/4/20,6,0,0,15.7,,2069,2066,0.87,2373,26769050,18496200,14585750,16.23
35959,2026/4/20,7,0,0,16.4,slightly_cloudy,2118,2116,0.88,2384,27059850,18834650,14752650,16.45
35960,2026/4/20,8,0,0,16.4,,2118,2116,0.88,2384,27418000,19248850,15100350,16.92
35961,2026/4/20,9,0,0,15.1,,2157,2163,0.9,2372,27509550,19625650,15428550,18.45
35962,2026/4/20,10,0,0,15.1,,2157,2163,0.9,2372,27828500,19932150,15692900,19.51
35963,2026/4/20,11,0,0,14.9,,2172,2215,0.89,2432,28150300,20550700,16130450,20
35964,2026/4/20,12,0,0,14.9,,2172,2215,0.89,2432,28871350,20484950,16236400,17.66
35965,2026/4/20,13,0,0,15.7,sunny,2233,2310,0.85,2606,29433550,20852050,16426800,17.9
35966,2026/4/20,14,0,0,15.7,,2233,2310,0.85,2606,30642550,20900650,16836050,16.31
35967,2026/4/20,15,0,0,16.5,,2440,2441,0.84,2903,31085950,21668350,17794900,16.12
35968,2026/4/20,16,0,0,16.5,,2440,2441,0.84,2903,32215200,22199650,18526150,15.58
35969,2026/4/20,17,0,0,18.4,,2767,2709,0.82,3359,33454450,23418500,19798250,15.39
35970,2026/4/20,18,0,0,18.4,,2767,2709,0.82,3359,34738700,24309550,20657150,15.39
35971,2026/4/20,19,0,0,19.3,sunny,2987,2959,0.82,3627,35971750,24920300,21696850,15.39
35972,2026/4/20,20,0,0,19.3,,2987,2959,0.82,3627,36957000,25169200,22280600,15.04
35973,2026/4/20,21,0,0,20.3,,3056,3096,0.81,3757,37377400,24645800,22173200,14.31
35974,2026/4/20,22,0,0,20.3,,3056,3096,0.81,3757,38040950,25014950,22508000,11.23
35975,2026/4/20,23,0,0,23.6,,3145,3121,0.85,3700,38326500,25297500,22538150,11.24
35976,2026/4/20,24,0,0,23.6,,3145,3121,0.85,3700,38550500,25836900,22577050,11.23
35977,2026/4/20,25,0,0,24,sunny,3041,2996,0.83,3640,38862900,25127550,22167000,9.82
35978,2026/4/20,26,0,0,24,,3041,2996,0.83,3640,38764400,24922400,22054300,10.45
35979,2026/4/20,27,0,0,24.3,,3132,3095,0.82,3791,37934550,25703100,22096400,14.54
35980,2026/4/20,28,0,0,24.3,,3132,3095,0.82,3791,37016500,24867600,21612050,15.13
35981,2026/4/20,29,0,0,23.8,,3092,3060,0.86,3574,36093400,24799600,21486450,15.49
35982,2026/4/20,30,0,0,23.8,,3092,3060,0.86,3574,34846800,24756950,20959300,16.72
35983,2026/4/20,31,0,0,23.4,sunny,3036,3063,0.88,3415,33459050,24649900,20540000,17.89
35984,2026/4/20,32,0,0,23.4,,3036,3063,0.88,3415,31799150,25101550,20644000,20.5
35985,2026/4/20,33,0,0,21.8,,3017,3059,0.87,3436,31339950,25751400,21304650,22
35986,2026/4/20,34,0,0,21.8,,3017,3059,0.87,3436,30189450,25577600,21199100,25.05
35987,2026/4/20,35,0,0,21.1,,3009,3011,0.88,3417,30185900,25182550,20710450,30
35988,2026/4/20,36,0,0,21.1,,3009,3011,0.88,3417,29288650,25908000,20555500,39.5
35989,2026/4/20,37,0,0,19.6,sunny,3050,3026,0.87,3488,29462650,26010750,20790800,44.5
35990,2026/4/20,38,0,0,19.6,,3050,3026,0.87,3488,29347950,26339800,20816550,49.9
35991,2026/4/20,39,0,0,19,,2973,2976,0.85,3466,29175300,26378050,20544900,39.5
35992,2026/4/20,40,0,0,19,,2973,2976,0.85,3466,29457450,25905100,20377450,39.99
35993,2026/4/20,41,0,0,18.5,,2853,2865,0.84,3392,28921100,25208000,19845450,31
35994,2026/4/20,42,0,0,18.5,,2853,2865,0.84,3392,28874950,24643250,19573750,26.31
35995,2026/4/20,43,0,0,17.3,clear,2710,2709,0.8,3358,28594600,24193650,19085700,25.01
35996,2026/4/20,44,0,0,17.3,,2710,2709,0.8,3358,28758400,23854950,18820200,24.21
35997,2026/4/20,45,0,0,17.6,,2607,2603,0.78,3341,29517600,23480600,19337050,23.05
35998,2026/4/20,46,0,0,17.6,,2607,2603,0.78,3341,29434350,22975200,19053950,19.47
35999,2026/4/20,47,0,0,17,,2483,2470,0.76,3228,28664200,22495700,18637050,17.92
36000,2026/4/20,48,0,0,17,,2483,2470,0.76,3228,28144150,21550150,17950200,16.75
36001,2026/4/21,1,1,0,17.1,,2307,2295,0.9,2556,26496000,20843600,17593950,16.91
36002,2026/4/21,2,1,0,17.1,,2307,2295,0.9,2556,27306150,20602950,17099950,16.69
36003,2026/4/21,3,1,0,17.3,,2212,2210,0.88,2509,27544750,20619050,17055950,16.5
36004,2026/4/21,4,1,0,17.3,,2212,2210,0.88,2509,27795750,20649750,17150100,15.85
36005,2026/4/21,5,1,0,16.6,,2213,2203,0.88,2512,27809950,20793750,17133600,15.85
36006,2026/4/21,6,1,0,16.6,,2213,2203,0.88,2512,27739950,21397900,17333600,16.21
36007,2026/4/21,7,1,0,16.5,sunny,2251,2238,0.89,2518,27679200,21392850,17061250,16.55
36008,2026/4/21,8,1,0,16.5,,2251,2238,0.89,2518,27812500,21974150,17379750,17.76
36009,2026/4/21,9,1,0,17,,2277,2276,0.9,2529,27980350,22289700,17499900,18.5
36010,2026/4/21,10,1,0,17,,2277,2276,0.9,2529,27860700,22494600,17483200,20
36011,2026/4/21,11,1,0,17.3,,2278,2299,0.88,2577,28101100,22939400,17789350,21.5
36012,2026/4/21,12,1,0,17.3,,2278,2299,0.88,2577,28284350,22705250,17784100,18.5
36013,2026/4/21,13,1,0,18.2,cloudy,2358,2356,0.87,2709,28979050,22728050,18146900,18.5
36014,2026/4/21,14,1,0,18.2,,2358,2356,0.87,2709,29552600,22686550,18117850,17.58
36015,2026/4/21,15,1,0,19.2,,2630,2527,0.9,2904,30280750,23400000,18621150,17.89
36016,2026/4/21,16,1,0,19.2,,2630,2527,0.9,2904,31372050,23515550,19198900,17.89
36017,2026/4/21,17,1,0,19.9,,2908,2857,0.91,3164,32944400,25189750,20427600,18.09
36018,2026/4/21,18,1,0,19.9,,2908,2857,0.91,3164,34418000,26445950,21770850,19.51
36019,2026/4/21,19,1,0,21.6,cloudy,3014,3136,0.88,3413,35826350,26856200,22466100,17.89
36020,2026/4/21,20,1,0,21.6,,3014,3136,0.88,3413,37303600,27486350,23088500,17.89
36021,2026/4/21,21,1,0,18.4,,3001,3164,0.86,3466,38171650,26936700,23310350,17.32
36022,2026/4/21,22,1,0,18.4,,3001,3164,0.86,3466,39461650,26583950,23725300,15.39
36023,2026/4/21,23,1,0,20.2,,3051,3102,0.82,3683,40425550,26249550,24209750,14.83
36024,2026/4/21,24,1,0,20.2,,3051,3102,0.82,3683,41457400,26607200,24470450,15.62
36025,2026/4/21,25,1,0,21.5,cloudy,2807,2944,0.72,3886,42606550,25012250,24040850,12.26
36026,2026/4/21,26,1,0,21.5,,2807,2944,0.72,3886,43200600,23301250,23007750,0.01
36027,2026/4/21,27,1,0,21.8,,2873,3045,0.78,3665,42769600,24145800,23659350,0.04
36028,2026/4/21,28,1,0,21.8,,2873,3045,0.78,3665,41937700,23927750,23392400,1.64
36029,2026/4/21,29,1,0,22.9,,2938,2870,0.85,3429,40916550,23735500,23064050,5
36030,2026/4/21,30,1,0,22.9,,2938,2870,0.85,3429,39689200,23671100,22677600,11.02
36031,2026/4/21,31,1,0,24.7,sunny,2974,2846,0.88,3366,38107900,23532600,21919100,14.8
36032,2026/4/21,32,1,0,24.7,,2974,2846,0.88,3366,36130750,24651950,22259600,16.42
36033,2026/4/21,33,1,0,24.3,,3013,2919,0.91,3304,34927900,24923300,22009500,23
36034,2026/4/21,34,1,0,24.3,,3013,2919,0.91,3304,32573650,25690950,21793350,28.64
36035,2026/4/21,35,1,0,22.9,,3017,2942,0.9,3347,31175650,25957900,21423050,40.01
36036,2026/4/21,36,1,0,22.9,,3017,2942,0.9,3347,30762450,26551700,21092050,50
36037,2026/4/21,37,1,0,21.4,sunny,3058,3015,0.89,3434,30631550,27120750,20420350,24.01
36038,2026/4/21,38,1,0,21.4,,3058,3015,0.89,3434,30136500,27104600,19961700,21.57
36039,2026/4/21,39,1,0,19.7,,2982,2996,0.87,3411,30082950,26447050,19581850,19.83
36040,2026/4/21,40,1,0,19.7,,2982,2996,0.87,3411,30088750,26137250,19400550,18.02
36041,2026/4/21,41,1,0,17.8,,2862,2889,0.82,3451,29575000,25932650,20230800,35.83
36042,2026/4/21,42,1,0,17.8,,2862,2889,0.82,3451,29340650,25574950,20146000,35.83
36043,2026/4/21,43,1,0,16.6,clear,2723,2725,0.8,3395,28994300,24970850,19825050,28
36044,2026/4/21,44,1,0,16.6,,2723,2725,0.8,3395,29084850,24584650,19563000,25.72
36045,2026/4/21,45,1,0,16.4,,2620,2611,0.78,3327,29470100,24700500,20132300,26.31
36046,2026/4/21,46,1,0,16.4,,2620,2611,0.78,3327,29320600,23953700,19645900,25.72
36047,2026/4/21,47,1,0,15.6,,2488,2481,0.75,3280,28664050,23602800,19331550,25.72
36048,2026/4/21,48,1,0,15.6,,2488,2481,0.75,3280,28135900,22459250,18437350,23.2
36049,2026/4/22,1,2,0,14.7,,2312,2303,0.9,2557,26230200,21287850,17776000,16.36
36050,2026/4/22,2,2,0,14.7,,2312,2303,0.9,2557,26889300,21173950,17375450,16.55
36051,2026/4/22,3,2,0,13.6,,2218,2213,0.9,2460,27267650,21280600,17204200,17.27
36052,2026/4/22,4,2,0,13.6,,2218,2213,0.9,2460,27323150,21416700,17173600,17.01
36053,2026/4/22,5,2,0,12.9,,2216,2218,0.89,2480,27313700,21680350,17416750,17.41
36054,2026/4/22,6,2,0,12.9,,2216,2218,0.89,2480,27581100,21882600,17719000,17.16
36055,2026/4/22,7,2,0,12.1,clear,2259,2262,0.89,2514,27416850,22514250,17893250,18.71
36056,2026/4/22,8,2,0,12.1,,2259,2262,0.89,2514,27438150,23052350,18167750,20
36057,2026/4/22,9,2,0,11.7,,2305,2309,0.89,2566,27443350,23489250,18046450,20.08
36058,2026/4/22,10,2,0,11.7,,2305,2309,0.89,2566,27333400,23742500,18017500,22
36059,2026/4/22,11,2,0,11.5,,2324,2330,0.89,2606,27350350,24213400,18480850,27.11
36060,2026/4/22,12,2,0,11.5,,2324,2330,0.89,2606,27816000,23781700,18407350,23.77
36061,2026/4/22,13,2,0,12.7,sunny,2348,2382,0.85,2736,29141300,23224500,18352650,17.87
36062,2026/4/22,14,2,0,12.7,,2348,2382,0.85,2736,30525100,22826250,18781700,16.09
36063,2026/4/22,15,2,0,16.3,,2473,2472,0.81,3020,32034200,22398850,19448250,14.83
36064,2026/4/22,16,2,0,16.3,,2473,2472,0.81,3020,33972150,22721000,20465950,11.71
36065,2026/4/22,17,2,0,18.7,,2783,2764,0.85,3260,35237250,23333950,21528950,10.85
36066,2026/4/22,18,2,0,18.7,,2783,2764,0.85,3260,36449900,24099950,22348100,10.85
36067,2026/4/22,19,2,0,20.1,sunny,2990,2966,0.84,3541,37382500,25011450,22936350,11.71
36068,2026/4/22,20,2,0,20.1,,2990,2966,0.84,3541,38220450,25034450,23210700,7
36069,2026/4/22,21,2,0,21,,3130,3069,0.85,3654,37974500,23614200,22224550,0.1
36070,2026/4/22,22,2,0,21,,3130,3069,0.85,3654,38280550,23791400,22250250,0.04
